,0
0,0.000254728956593434
1,-0.00016688405549432315
2,-0.00010541480736413117
3,0.00019325199241454274
4,0.0007638581351346586
5,0.00010531396736237075
6,-1.7551557701342327e-05
7,0.00017550171597966013
8,0.00012283287725135272
9,8.773199629806117e-06
10,-7.018775226590648e-05
11,-8.773815425339375e-06
12,3.509479983146542e-05
13,0.00031579778677686484
14,7.893386661641185e-05
15,0.0007977593031107419
16,-0.0005697631254435913
17,-0.00033324271778428105
18,0.00032447459517077334
19,0.00013151376748896923
20,-0.000613878944814659
21,-8.772430007061829e-06
22,7.894909980202951e-05
23,-0.0008073291884322772
24,0.00031598904834241056
25,-0.00016675955505076636
26,0.00039491178622852316
27,-0.00010529456163328626
28,-0.0001404099974224066
29,-0.00011409764137439216
30,-0.0001580028443799221
31,-0.00035998858961517385
32,0.00028097780460196016
33,-5.267732505773311e-05
34,0.00015802365120191919
35,-0.00017558337621703028
36,-0.001010203136723421
37,3.5154636460765055e-05
38,-0.00032522755227728145
39,0.00044825904849540507
40,0.00012301636133092058
41,-3.514598764967054e-05
42,-0.00038668741199136163
43,0.0001933623968900998
44,-8.788388780822573e-06
45,0.0002548319221526839
46,-0.0006415975118689288
47,0.0002725095065541659
48,4.39461922893757e-05
49,-0.000334039507672821
50,0.00017582417627706355
51,0.00029004232184453546
52,5.2725930625106146e-05
53,-5.2725930624989296e-05
54,0.00020210097209073485
55,0.00020206013554052406
56,-6.149224101624493e-05
57,-0.00024600678399914257
58,-0.00021970006635439268
59,3.5155254395838045e-05
60,-7.91010604348205e-05
61,0.00029879340416153654
62,1.757330263905867e-05
63,-0.00013180729792144363
64,0.0003338780848839786
65,-0.0002108573996793108
66,-1.7573457050810145e-05
67,-0.00010544722815378376
68,0.0006061697724470679
69,-0.00022836865827256347
70,7.905659138461703e-05
71,-0.0002459743671973858
72,4.39284318059477e-05
73,0.00012298934400683563
74,-0.00013177487599291097
75,-0.00021087592665836348
76,-0.0005361765467718005
77,-0.0001318907419006961
78,4.396551345828623e-05
79,0.00018463405143955927
80,-0.0002198063075673955
81,-0.0001846746433772739
82,0.00021984689950511988
83,-0.0005717025015975491
84,2.6393464979498674e-05
85,0.0007387343354916639
86,0.0006766940678390674
87,3.5140429946532186e-05
88,0.0007552207184044096
89,2.6334616415779614e-05
90,-0.0006058717054471062
91,-0.00025475133333198344
92,-0.0001581541654954182
93,0.00023722186945433074
94,0.0002547311940904686
95,-0.00021080739309322022
96,0.0002810666497791115
97,0.0003512222570525145
98,0.00034232297189759435
99,0.0005351933623392497
100,0.00014910122685313486
101,-0.00017541551595209181
102,-0.000271954874712699
103,-5.264497110121582e-05
104,0.0006490943607575919
105,-0.000192929993319631
