,0
605,5.621755
606,5.832955
607,5.687036
608,5.471995
609,5.599675
610,5.5305550000000006
611,5.700475
612,5.525754
613,5.491194999999999
614,5.517115
615,5.554556
616,5.719676
617,5.647673999999999
618,5.663035
619,5.513276
620,5.377915
621,5.661117
622,5.497917
623,5.563196
624,5.471995
625,5.353915
626,5.318395
627,5.2799949999999995
628,5.342395
629,5.084156
630,5.015996
631,4.864315
632,5.027515
633,5.0783949999999995
634,5.193596
635,5.807994
636,5.829114
637,5.896313
638,5.9452739999999995
639,6.131514
640,6.0863949999999996
641,6.296634
642,6.524154
643,6.449275
644,6.543354
645,6.680633
646,6.556794
647,6.452154
648,6.218874
649,6.104635
650,6.150714
651,6.110396
652,6.138234
653,6.379194
654,6.5260739999999995
655,6.488633999999999
656,6.519355
657,6.389753
658,6.491512999999999
659,6.461753
660,6.509754
661,6.5999929999999996
662,6.430073
663,6.382073999999999
664,6.428152
665,6.513592
666,6.5644740000000015
667,6.8620740000000024
668,6.722873
669,6.988792999999999
670,6.961913000000001
671,6.959992
672,6.972474000000001
673,7.123194
674,7.1203119999999975
675,7.113592
676,7.093433999999999
677,7.081913
678,7.224953
679,7.166395
680,7.007992
681,7.2719929999999975
682,7.4505550000000005
683,7.335354
684,7.3929529999999986
685,7.390072
686,7.186553
687,7.1116740000000025
688,7.236472
689,7.183675
690,7.1251130000000025
691,7.164474
692,7.085754
693,7.0300720000000005
694,7.224953
695,7.201913
696,7.238392
697,7.131834
698,7.154874
699,7.583034
700,7.675192
701,7.820152
702,7.780792999999999
703,7.841271000000001
704,7.890231
705,7.7193520000000015
706,7.720314
707,7.7836729999999985
708,7.599353
709,7.5820729999999985
710,7.5158320000000005
711,7.652153
712,7.728953
713,7.915191
714,8.000634
715,7.9795130000000025
716,8.097591
717,8.159991
718,8.068792
719,8.218552
720,8.241592
721,8.301114
722,8.50559
723,8.669751
724,8.796474
725,8.595831
726,8.813752000000003
727,8.812792
728,8.799353
729,8.766714
730,8.747513
731,8.761915
732,8.623671
733,8.355834
734,8.47295
735,8.519993
736,8.269432
737,8.548791
738,8.500792
739,8.421111
740,8.205114
741,8.285751
742,8.13695
743,7.958392999999999
744,7.891192
745,7.82495
746,7.825914
747,7.763514999999999
748,8.144631
749,8.044792999999999
750,8.223352
751,8.164792
752,8.205114
753,8.886713
754,9.31199
755,9.196792
756,9.083511999999999
757,9.321591
758,9.115191000000001
759,8.550713
760,8.495992999999999
761,8.331832
762,8.227192
763,8.323194
764,8.279993
765,8.196473
766,8.250232
767,8.212793
768,8.230075
769,8.135032
770,8.135992
771,8.058233
772,8.078392
773,8.270394
774,8.273271000000001
775,7.993913
776,8.148472
777,8.131194
778,8.188792999999999
779,8.180152
780,8.143673
781,8.24639
782,8.563191999999999
783,8.592951
784,8.550713
785,8.496952
786,8.057272
787,8.122551
788,8.357753
789,8.199352000000001
790,8.286713
791,8.466231
792,8.421111
793,8.447989
794,8.445115
795,8.627513
796,8.486392
797,8.639992999999999
798,8.598714
799,8.600632000000001
800,8.748472999999999
801,8.782072
802,9.011512
803,9.020151
804,8.977913000000003
805,9.201591
806,9.164153
807,8.951033
808,8.999989999999997
809,8.919352
810,8.990393
811,9.071992
812,9.049913
813,9.089272
814,8.990393
815,9.047992
816,8.888634
817,8.850230999999997
818,8.663032000000001
819,8.777273
820,8.673594
821,8.67839
822,8.665913
823,8.73311
824,8.976951
825,8.951033
826,9.153592
827,9.488631
828,9.592309
829,9.580791
830,9.549112
831,9.637429
832,9.638391
833,9.677750999999999
834,9.976312
835,10.085752000000001
836,10.260471
837,10.304628999999998
838,10.43903
839,10.498549
840,10.321912
841,10.304628999999998
842,10.506228
843,10.561913
844,10.750072
845,10.899828999999999
846,10.837428
847,10.626228999999999
848,10.907508
849,10.977592
850,11.40191
851,11.63423
852,11.366389
853,11.647667
854,11.77631
855,11.86943
856,11.910708999999999
857,11.951029
858,11.538227000000001
859,11.556469
860,11.279991
861,11.399989999999999
862,11.56799
863,12.008628
864,11.871347
865,11.66879
866,11.894387
867,11.807989
868,11.744627000000001
869,11.486391000000001
870,11.701429
871,11.573749000000001
872,11.715828
873,11.640947
874,12.208308
875,12.743984
876,12.700788000000001
877,12.511669
878,12.705589
879,12.709430000000001
880,12.870709
881,13.222069
882,13.257585999999998
883,13.335348999999999
884,13.259506
885,13.439988
886,13.799988
887,13.795187
888,12.949428999999999
889,13.176947
890,14.015985
891,13.809589
892,13.57727
893,12.648947999999999
894,12.95999
895,13.103027
896,12.657592
897,12.983986
898,12.962871
899,12.864948
900,12.13343
901,11.999991
902,12.267828
903,11.906871
904,11.510389
905,11.236789
906,11.717752
907,11.733108999999999
908,12.246709
909,12.72095
910,12.582707000000001
911,12.988789
912,12.695988999999999
913,12.174706
914,12.871667
915,13.079988
916,13.294068
917,13.839345000000002
918,13.128947
919,12.96095
920,12.649906
921,13.124148000000002
922,13.007029
923,13.137588000000001
924,13.171189000000002
925,13.325747
926,13.287348000000001
927,13.528307
928,13.513906
929,13.469748000000001
930,13.838388
931,14.234867999999999
932,14.705266
933,14.665907
934,14.831985000000001
935,14.733106
936,15.008626999999999
937,15.211186999999999
938,15.160307000000001
939,14.99903
940,15.499187
941,16.119345000000006
942,16.114544
943,16.011827
944,15.574065
945,16.055985999999994
946,16.030067000000006
947,16.279671
948,16.583984
949,16.655987
950,16.360304
951,16.738544
952,17.87134
953,17.849266
954,17.546865
955,17.73118
956,17.768625
957,17.951984
958,18.235186
959,17.994221
960,18.035505
961,17.873262
962,18.411823000000002
963,17.884785
964,16.845108
965,15.875504000000001
966,14.760947
967,16.316141000000002
968,15.946543
969,15.772782000000001
970,15.973429999999999
971,15.739185999999998
972,16.209583
973,16.172145999999998
974,16.467829000000002
975,16.563824
976,16.781746
977,17.3011
978,17.691826000000006
979,17.493103
980,17.17054
981,17.261742
982,17.807987
983,18.235186
984,18.652779000000002
985,18.64414
986,18.099826999999998
987,18.322544
988,18.415661
989,18.277426000000002
990,17.702382999999994
991,17.566063
992,17.579501999999998
993,17.972139000000006
994,18.615341
995,19.084784
996,19.099184
997,19.0627
998,19.183660999999997
999,19.015663
1000,18.704624
1001,18.713264000000002
1002,17.284782
1003,17.053425
1004,16.439982999999998
1005,17.222382999999994
1006,17.089903
1007,16.578228
1008,17.162865
1009,16.227825
1010,15.325429000000002
1011,15.445423000000002
1012,15.490547
1013,14.941424
1014,13.350709
1015,13.017589
1016,12.480949
1017,12.480949
1018,12.627829
1019,12.689266
1020,12.994547
1021,12.839988
1022,12.638387
1023,12.418548
1024,11.711988
1025,11.63903
1026,12.046068
1027,12.427189
1028,11.986549
1029,12.422389
1030,12.236151
1031,11.964469
1032,11.729268
1033,11.886707000000001
1034,11.667828
1035,11.46815
1036,11.495030999999999
1037,11.438391000000001
1038,11.804147
1039,12.471347999999999
1040,12.00191
1041,11.686069
1042,11.963511
1043,11.951029
1044,11.609269
1045,11.735989
1046,11.490229
1047,12.225589999999999
1048,12.098868
1049,12.282228
1050,12.15455
1051,12.166067
1052,12.75071
1053,12.448308
1054,12.793908
1055,13.394870999999998
1056,13.534067000000002
1057,13.925748
1058,13.463989000000002
1059,13.728951
1060,13.775989000000001
1061,14.354867
1062,14.159028
1063,14.554547
1064,14.695665
1065,14.965425
1066,14.672626000000001
1067,14.538225
1068,14.836789999999999
1069,14.125426000000001
1070,14.186867999999999
1071,14.244470999999999
1072,14.755184
1073,14.831026999999999
1074,15.459824
1075,16.143342999999998
1076,15.379182
1077,15.637426999999999
1078,16.218225
1079,16.294065
1080,16.535027
1081,16.804785
1082,16.699181
1083,17.279985
1084,17.370224
1085,17.734064
1086,17.919344
1087,17.528624
1088,17.765741000000006
1089,17.611189000000003
1090,18.063343
1091,18.236145
1092,17.880943
1093,18.214066
1094,18.011501000000006
1095,17.625584
1096,17.846386
1097,17.106223999999994
1098,16.996779999999998
1099,17.392303
1100,17.897266000000005
1101,17.952939999999995
1102,17.92223
1103,18.119979999999998
1104,17.865582999999994
1105,17.795502
1106,17.778225
1107,18.185257
1108,17.821424
1109,17.434542
1110,17.821424
1111,17.357746
1112,16.632939999999998
1113,16.547503
1114,16.976627
1115,17.417263000000002
1116,17.159988000000002
1117,17.366385
1118,16.825910999999998
1119,16.623344
1120,16.631987
1121,17.029425
1122,16.152948000000002
1123,16.328623
1124,16.074228
1125,16.769270000000002
1126,16.145267
1127,16.331501
1128,16.815345999999998
1129,17.236782
1130,16.727982
1131,16.956469
1132,16.567657
1133,16.692465
1134,16.285427
1135,16.589745
1136,16.493738
1137,15.854382999999999
1138,15.963825
1139,15.553907
1140,15.960941
1141,15.266867999999999
1142,15.563506
1143,14.822385
1144,15.079667
1145,15.348466
1146,15.259186999999999
1147,15.039345
1148,14.710069
1149,15.421426
1150,15.762229999999999
1151,15.702708
1152,16.276785
1153,16.661745
1154,16.966068
1155,17.212785999999998
1156,17.214703
1157,16.871025
1158,16.83742
1159,16.658865
1160,16.880623
1161,16.731825
1162,16.971823
1163,16.564783
1164,16.669424
1165,16.768303
1166,16.679018
1167,16.274867999999998
1168,15.954220999999999
1169,16.028143
1170,15.477109
1171,15.377264000000002
1172,15.160307000000001
1173,14.561267
1174,14.554547
1175,14.654387
1176,14.298229999999998
1177,13.474547
1178,13.42847
1179,12.27167
1180,12.872627
1181,13.527346
1182,12.580789999999999
1183,12.176631
1184,12.356145
1185,12.665268
1186,12.311029
1187,10.104951
1188,10.911348
1189,10.47551
1190,9.609591
1191,9.318710000000001
1192,9.421432000000001
1193,8.559353
1194,8.619832
1195,8.519032000000001
1196,9.29279
1197,10.584951
1198,9.99167
1199,9.403191
1200,9.781429
1201,9.350389
1202,9.45023
1203,8.783031
1204,9.299511
1205,9.430071
1206,9.252473
1207,8.840632000000003
1208,9.591351
1209,10.036791000000001
1210,10.659825999999999
1211,10.328629
1212,10.268151
1213,10.655031
1214,9.916789
1215,9.513592
1216,9.431030999999999
1217,9.204471
1218,9.097914
1219,8.651511
1220,9.258231
1221,8.663032000000001
1222,8.461433
1223,8.631350999999999
1224,8.283828999999999
1225,7.7270330000000005
1226,7.9276740000000006
1227,8.923193
1228,8.716792
1229,9.119992
1230,8.896312
1231,8.537271
1232,8.87711
1233,9.206391
1234,8.77535
1235,9.023991
1236,9.573112
1237,9.605751
1238,9.428151
1239,9.119992
1240,9.433910000000001
1241,9.095989999999999
1242,9.161272
1243,8.559353
1244,8.58527
1245,8.639992999999999
1246,8.231035
1247,8.292473
1248,8.163834
1249,8.237753
1250,8.314551
1251,8.283828999999999
1252,8.193592
1253,8.711993
1254,9.079671000000001
1255,8.929912
1256,8.736953
1257,8.899191
1258,8.695673
1259,8.511353
1260,8.420152999999999
1261,8.191671000000001
1262,8.004469
1263,7.903672999999999
1264,7.507192999999999
1265,7.951672
1266,8.482552
1267,8.482552
1268,8.605433
1269,8.710071000000001
1270,9.043192
1271,8.92799
1272,8.652472
1273,8.78495
1274,8.926072
1275,8.980792999999998
1276,9.26015
1277,9.573112
1278,9.84095
1279,9.391671
1280,9.294713
1281,9.529909
1282,9.519353
1283,9.074871
1284,9.059510000000001
1285,8.701433
1286,8.755191
1287,8.347191
1288,8.663994
1289,8.75135
1290,8.562232
1291,8.573751
1292,8.442232
1293,8.483513
1294,8.752310000000001
1295,8.52863
1296,8.188792999999999
1297,7.978553
1298,8.508472
1299,8.897271
1300,9.249591
1301,9.209271000000001
1302,9.160313
1303,9.567352
1304,9.745911999999999
1305,9.755512
1306,9.75263
1307,10.33535
1308,10.223991
1309,10.223031
1310,10.547511
1311,10.257591
1312,10.03103
1313,10.091509
1314,10.434229
1315,10.820149
1316,11.135029
1317,11.371189999999999
1318,11.039989
1319,11.166708999999999
1320,11.478710000000001
1321,11.541109
1322,11.35775
1323,11.293428
1324,11.659193
1325,11.848310000000001
1326,11.56799
1327,11.688952
1328,11.66495
1329,12.03839
1330,11.894387
1331,11.974069
1332,11.894387
1333,12.013428
1334,12.079669
1335,12.21503
1336,12.678709
1337,12.740148
1338,12.719988
1339,12.38975
1340,12.402229
1341,12.438706
1342,11.944308
1343,11.471027000000001
1344,11.803187
1345,11.752310000000001
1346,12.158388
1347,12.235189
1348,12.083506
1349,11.921269
1350,11.75999
1351,12.55487
1352,12.772787
1353,12.966707000000001
1354,13.037747999999999
1355,13.377587
1356,13.391028
1357,13.531185
1358,13.799028
1359,13.888307999999999
1360,13.809589
1361,13.701107999999998
1362,13.463989000000002
1363,13.435185999999998
1364,13.149104999999999
1365,13.064631
1366,13.089587
1367,13.015669
1368,13.044468
1369,13.390066000000001
1370,13.187508
1371,12.864948
1372,13.077106
1373,13.42655
1374,13.674230999999999
1375,13.629106
1376,13.673266
1377,13.711668
1378,13.441908999999999
1379,13.306544
1380,12.998389
1381,13.173109
1382,13.090545
1383,13.297906
1384,13.664628
1385,13.657906
1386,14.100465
1387,14.161907000000001
1388,14.567986
1389,14.679347
1390,14.544946
1391,15.047028
1392,15.150708999999999
1393,15.359027
1394,15.369587
1395,15.359985
1396,15.362865
1397,15.627826999999998
1398,15.685423000000002
1399,15.977264000000002
1400,15.892791
1401,15.850544000000001
1402,15.735346
1403,15.888947
1404,15.813104999999998
1405,15.631666000000001
1406,15.869746
1407,16.168304
1408,16.010864
1409,15.320626
1410,15.743985999999998
1411,15.801585000000001
1412,15.967669
1413,16.245102
1414,16.229748
1415,16.262388
1416,16.071344
1417,16.267187
1418,16.324785000000002
1419,16.148148000000006
1420,15.868785
1421,15.857264
1422,15.988783999999999
1423,16.349743
1424,16.601264999999998
1425,16.429423999999994
1426,16.565744
1427,16.527342
1428,16.677104999999994
1429,16.815345999999998
1430,17.459501
1431,17.716787
1432,17.761902
1433,17.665905
1434,17.710060000000006
1435,17.807987
1436,17.646708
1437,17.507502
1438,17.870379999999994
1439,17.796463
1440,17.793587
1441,17.362543
1442,17.750385
1443,17.857901000000005
1444,18.240942
1445,18.263987
1446,18.169901
1447,18.285103
1448,18.317739000000003
1449,18.241899
1450,18.363820999999998
1451,18.293741
1452,18.052784
1453,18.226543
1454,19.08094
1455,19.6723
1456,19.699185999999997
1457,19.57822
1458,19.438055
1459,18.947504000000002
1460,18.470388
1461,18.849583
1462,18.095984
1463,18.173744
1464,18.119979999999998
1465,18.317739000000003
1466,18.62686
1467,18.656624
1468,19.340145
1469,19.486061
1470,19.511983999999998
1471,19.391026
1472,19.627178
1473,19.836464000000007
1474,19.871983
1475,19.772139000000006
1476,19.24894
1477,19.192299
1478,19.76446
1479,19.626223
1480,19.602222
1481,19.256622
1482,19.191339000000006
1483,18.9091
1484,18.838060000000002
1485,18.862061999999998
1486,18.558701
1487,18.139185
1488,18.227498999999998
1489,18.988782999999998
1490,18.857262
1491,18.688299
1492,18.910061
1493,18.640306
1494,18.722862
1495,18.418543
1496,18.761260999999998
1497,19.03006
1498,19.234541
1499,19.401581
1500,20.067825
1501,20.314536999999998
1502,20.073582000000002
1503,20.317423
1504,20.230061
1505,20.544939000000007
1506,20.580460000000002
1507,20.253104999999998
1508,20.215657999999998
1509,20.350057999999997
1510,20.170542
1511,19.941105
1512,20.222382999999997
1513,20.105261
1514,19.76926
1515,20.643824
1516,20.326059
1517,19.974697
1518,18.98398
1519,19.494698
1520,19.770220000000002
1521,19.956459
1522,19.131826
1523,18.437742
1524,18.694067
1525,18.802544
1526,19.126057
1527,18.436787
1528,18.764145000000006
1529,18.635506
1530,18.834225
1531,18.731501
1532,19.0723
1533,19.236458
1534,19.526381
1535,19.444782
1536,19.48126
1537,19.360301999999997
1538,19.240299
1539,18.917742
1540,19.263342
1541,19.391983
1542,19.643499
1543,20.063025
1544,20.04958
1545,20.095663000000002
1546,20.228144
1547,21.019184
1548,21.031655999999998
1549,21.409897
1550,21.58462
1551,21.647985000000002
1552,21.75358
1553,21.488615
1554,21.547176
1555,21.515501
1556,21.566387
1557,21.335979000000002
1558,21.575981
1559,21.922543
1560,22.019497
1561,21.758381
1562,22.166377999999998
1563,22.309422
1564,22.641579
1565,22.559982
1566,22.653098999999997
1567,22.895018
1568,22.995823
1569,23.097579999999997
1570,23.035179
1571,23.211821
1572,23.259821
1573,23.27326
1574,23.586216
1575,23.896299
1576,23.750383
1577,23.718702
1578,23.480618
1579,24.885105
1580,25.581097
1581,25.999654999999997
1582,25.871976999999998
1583,25.15581700000001
1584,25.113581
1585,25.789421
1586,25.064619
1587,25.569574
1588,24.833256
1589,24.575020000000002
1590,23.639975
1591,22.642538000000002
1592,24.383011
1593,24.625898
1594,25.160612
1595,24.802532
1596,24.366697
1597,24.405098000000002
1598,24.226538
1599,23.840612
1600,22.824944
1601,23.262693
1602,23.68894
1603,23.541098
1604,23.434538
1605,24.321573
1606,24.660456
1607,25.039656
1608,25.33918
1609,25.259498999999998
1610,24.572134
1611,24.090216
1612,23.935651999999997
1613,23.347176
1614,24.048941
1615,24.336937
1616,24.410857999999998
1617,24.930223
1618,25.655975
1619,26.099497
1620,26.310696000000004
1621,25.936295
1622,26.289581
1623,26.013094
1624,25.823971
1625,25.603174
1626,25.756779
1627,24.592295
1628,24.146856
1629,23.854055
1630,23.706213
1631,23.868458
1632,24.832302
1633,24.776615
1634,24.9235
1635,24.699811999999998
1636,24.172779000000002
1637,24.262056
1638,24.139175
1639,23.990379
1640,23.575653
1641,24.181419
1642,24.407017
1643,24.865896
1644,24.954214
1645,24.890862
1646,25.351658
1647,25.052139
1648,24.778536
1649,24.69598
1650,25.137575
1651,25.14526
1652,25.246057999999998
1653,25.123177
1654,24.968616
1655,25.127975
1656,24.903334
1657,24.018219000000002
1658,24.171816
1659,23.913574
1660,23.773415
1661,24.1891
1662,24.294704
1663,23.988459
1664,23.96542
1665,23.596777
1666,23.033258
1667,23.31741700000001
1668,23.066858
1669,23.195498999999998
1670,23.279978
1671,23.33758
1672,24.031658
1673,24.208294
1674,24.8419
1675,24.749739
1676,25.240299
1677,25.254692000000002
1678,25.28734
1679,25.635815
1680,25.73374
1681,25.941095
1682,26.550694
1683,26.43549
1684,27.19006
1685,27.241896
