,0
0,-2.909590573005774
1,0.943531445481578
2,0.053648129917001366
3,0.6415426101649269
4,1.3497639414968825
5,1.6684451031410603
6,0.18080871602008586
7,-0.20666524046550608
8,0.30989162464224274
9,1.4841102247908224
10,3.1748731387597333
11,-2.541878839479357
12,-1.4234597531518351
13,-1.2106296259022358
14,-0.7804418519934151
15,3.742111557979689
16,12.360822731134665
17,1.1494390012460638
18,4.826678412043977
19,-0.6934992361988581
20,0.1053852851471449
21,0.9852305048385251
22,-1.111662237904102
23,0.2948175235586395
24,0.8794034194742786
25,4.7428887645024185
26,3.6886272729864538
27,0.40156888712313005
28,0.09533470692524182
29,1.9821342446441177
30,3.327248499960612
31,-1.5671269140331845
32,0.4946429599026399
33,-0.6232841251218781
34,-0.6086516690291424
35,1.2867834467542898
36,0.9995547400749032
37,0.3609739563566756
38,-0.4695697511679817
39,-0.5445274850215033
40,-0.07283327042138855
41,0.8885730243529399
42,-0.39797477603702736
43,10.61759199507399
44,-0.13051853314535486
45,4.437374588014568
46,0.7776096508398704
47,5.851738676441612
48,-2.0518858227866663
49,1.0976091890498496
50,-3.880157703395533
51,-3.9570772084550017
52,4.827347026458745
53,-4.492871586741769
54,0.6182490253739397
55,1.1157179425818824
56,1.796581958511252
57,-0.3690931847647333
58,0.5837195757263267
59,-0.045959447342345784
60,2.0325305650379653
61,-2.44711888880829
62,-3.5553070670072926
63,1.5347203517735741
64,0.09416205788534747
65,0.4070466567844754
66,-1.3368470377139294
67,1.6020462021012103
68,0.4042926556212292
69,0.5571050437763302
70,-0.6191652739422184
71,-1.7386634843217854
72,1.021781488338013
73,0.8720411654354953
74,0.07745712438237831
75,7.028309348945513
76,-0.4196522507443695
77,-6.5931664162994155
78,1.3844258421505666
79,6.419480006142058
80,0.5714009594087335
81,0.6389805659827879
82,-1.0958338731295807
83,0.8265695009524734
84,0.042568325020528416
85,0.3822722466245049
86,1.806676339094987
87,0.2772006948266823
88,0.5383411944914387
89,1.827878608792784
90,3.871113287947375
91,0.815962795177037
92,2.67257005846244
93,-2.3121234745587556
94,1.3150538647507313
95,0.12675892891656687
96,2.4525779405568877
97,-2.7062566806047768
98,-0.4837431704376486
99,3.572457067238255
100,4.125046285553815
101,4.369607819121823
102,1.9268240783140365
103,-2.6077944879677224
104,-1.1453580633373728
105,-1.7664140927680845
106,3.388937907017043
107,0.7902745737579736
108,0.06742269800759787
109,0.816971530728668
110,-0.8057349312395736
111,-0.8575768768745521
112,-5.425641984265151
113,2.411491671540909
114,-0.1402526140111803
115,-5.332655111730706
116,-2.9546753616625008
117,1.2124696619268174
118,1.098638624238126
119,0.12408498620675106
120,1.5748369078298508
121,0.5356471989588543
122,2.5651677828305908
123,1.6665112696260662
124,1.7078906692650473
125,-2.010956820986079
126,-0.6558943009659308
127,-0.1175780241060138
128,0.07053891013040173
129,-1.8510031346663336
130,2.483843239432452
131,-2.6756190192623084
132,-1.8896180112093357
133,0.48792534785877206
134,1.9282371429302039
135,1.0448683830359349
136,2.8643517409022907
137,0.4124197419908892
138,-4.249999591487192
