,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
53,-0.09266644,-0.21035866,-0.11011806,-0.0010190778,0.40004385,-0.062035922,0.1423079,0.18494812,-0.0112113515,-0.15251619,-0.2652568,-0.05543948,-0.021390578,-0.15456174,0.08073906,-0.0062949555,-0.03365494,0.06066999,0.1450474,0.48662725
54,-0.11169515,-0.12809479,0.28605995,-0.35339755,-0.2722359,0.04352426,0.030731607,0.093549855,0.3362078,-0.03337998,0.25142163,0.10579611,-0.03859555,0.2960427,-0.3403638,-0.13877793,0.1349688,0.362472,0.1009522,-0.0595456
55,-0.13917615,-0.16697964,-0.12612784,0.051013947,-0.22249869,-0.02267821,0.10550438,-0.1189136,-0.15683475,0.05028712,0.055142224,-0.2004122,-0.116878144,-0.10158779,0.26368442,0.01177884,-0.25898808,-0.07267755,-0.23609966,-0.2585992
56,0.1738363,0.17989798,-0.020986171,0.25390178,0.4162877,-0.022515113,0.022000961,0.20017835,0.1165281,-0.08233361,0.0152897015,-0.0840882,0.23092702,0.022915967,0.096726604,-0.25161302,0.0823896,-0.23771669,0.18053517,0.45893592
57,-0.11690346,-0.08664541,0.06736924,-0.16786388,-0.25043362,0.18371485,-0.21091294,0.22971022,0.03969899,0.0161882,0.07226925,0.414083,-0.009273488,0.16437185,-0.23803388,0.1718785,-0.04223723,0.11136,-0.036211953,0.056566674
58,-0.08316772,-0.1666933,-0.39677846,-0.057991542,-0.16502249,-0.26235968,0.23531765,-0.4013893,-0.20384331,-0.108112335,0.10331849,0.013692465,0.031687558,-0.09353217,0.051925182,0.098666914,-0.15120913,-0.15226392,-0.13937263,-0.3348824
59,0.21360174,0.2758274,0.39184192,0.107708916,0.21465579,0.32995993,0.0103125265,0.1053204,0.19916844,-0.31606668,0.20346431,-0.23308198,-0.15452197,0.10487599,0.14462392,0.031724125,-0.12352739,-0.112662315,0.15423824,0.44171816
60,-0.21331017,-0.2136868,-0.11694695,-0.23463285,-0.18494377,-0.1559994,-0.14354624,0.3483227,-0.1154874,0.3836167,-0.14839217,0.17902233,0.33446008,-0.24884765,-0.050241087,-0.084187925,-0.26313514,-0.17688437,0.17252123,-0.08458323
61,0.22672465,0.13507889,-0.21678667,0.22927533,0.08856754,-0.047852352,-0.10685759,-0.2069265,-0.061667785,-0.042383365,0.3998833,0.16445273,-0.2241867,0.32063666,-0.17534532,-0.13069788,0.20569217,0.038113,-0.3136449,-0.08230333
62,-0.29685935,-0.2041976,0.06804852,0.08892053,0.08085895,0.11217216,0.17980629,0.055120114,-0.21219592,-0.31703648,-0.2500554,0.051875915,-0.09169684,-0.2184994,0.18656468,0.3330718,-0.2156827,-0.018846637,0.17062542,0.31112564
63,0.044034664,-0.02012615,0.06305827,-0.30527136,-0.17864652,-0.1529987,0.10295143,-0.010371712,0.361381,0.10083632,0.23725463,-0.11317043,0.2374866,0.19245023,-0.19194767,-0.3440321,0.100688495,0.07858766,0.1039051,-0.16289322
64,0.1097009,-0.014108237,-0.19674468,0.06715005,0.042074032,0.19114204,-0.165196,0.11592497,-0.1538382,0.035803985,0.007388013,-0.0120941205,-0.15681696,-0.079934955,0.25660992,0.15326546,-0.3338344,-0.22618733,-0.29606897,0.15201925
65,-0.12494729,0.29387447,0.5483383,0.29616532,0.0012063908,0.08534644,0.042025503,0.053247247,0.026873007,-0.2973404,0.28908816,0.19568008,0.06716554,0.21866155,-0.27253386,-0.04846233,0.29217178,0.08631845,0.50186694,0.15218645
66,-0.19206007,-0.33325273,-0.43551227,-0.11099365,-0.40934965,-0.114492,-0.06226271,0.022743598,-0.14678477,0.4360259,-0.22739847,-0.06989511,0.00922221,-0.17346793,0.22512676,-0.01479298,-0.22572486,-0.013403567,-0.48348558,-0.48072043
67,0.3626582,0.38158363,-0.1334187,0.4215432,0.561768,-0.049778305,0.13520582,-0.15644418,0.12401275,-0.38104138,0.09828206,-0.039733615,0.11223346,0.17526644,0.007773373,-0.14102525,0.34393957,-0.23050676,0.11817655,0.48966694
68,-0.18769108,-0.26123616,0.021160757,-0.5166663,-0.32723916,0.2465196,-0.1275896,0.2692515,0.07182773,-0.0120473,-0.2730989,0.29714563,0.018846368,-0.13960756,-0.096389204,0.4371118,-0.35358134,0.044285104,0.033205736,0.13014667
69,0.18288228,0.079628535,-0.21045934,-0.23584974,-0.17459716,-0.31650245,0.18005504,-0.4484668,0.005306904,0.00124974,0.37885895,-0.11972937,0.056143235,0.01589642,-0.15795025,-0.12772319,-0.06259702,-0.1629786,0.010934013,-0.44259107
